Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2021-05-01,2021/05/01,2021 May,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:34594952; pmc:PMC8393051; doi:10.46234/ccdcw2021.141,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393051/,PubMed,D002,Cholera,霍乱
2021-05-01,2021/05/01,2021 May,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:34594952; pmc:PMC8393051; doi:10.46234/ccdcw2021.141,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393051/,PubMed,D002,Cholera,霍乱
2021-05-01,2021/05/01,2021 May,HIV/AIDS,艾滋病,,,-10,-10,全国,China,100000,pmid:34594952; pmc:PMC8393051; doi:10.46234/ccdcw2021.141,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393051/,PubMed,D005,HIV/AIDS,艾滋病
2021-05-01,2021/05/01,2021 May,Viral Hepatitis,病毒性肝炎,,49.0,-10,-10,全国,China,100000,pmid:34594952; pmc:PMC8393051; doi:10.46234/ccdcw2021.141,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393051/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2021-05-01,2021/05/01,2021 May,Hepatitis A,甲型肝炎,,0.0,-10,-10,全国,China,100000,pmid:34594952; pmc:PMC8393051; doi:10.46234/ccdcw2021.141,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393051/,PubMed,D007,Hepatitis A,甲型肝炎
2021-05-01,2021/05/01,2021 May,Hepatitis B,乙型肝炎,,38.0,-10,-10,全国,China,100000,pmid:34594952; pmc:PMC8393051; doi:10.46234/ccdcw2021.141,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393051/,PubMed,D008,Hepatitis B,乙型肝炎
2021-05-01,2021/05/01,2021 May,Hepatitis C,丙型肝炎,,8.0,-10,-10,全国,China,100000,pmid:34594952; pmc:PMC8393051; doi:10.46234/ccdcw2021.141,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393051/,PubMed,D009,Hepatitis C,丙型肝炎
2021-05-01,2021/05/01,2021 May,Hepatitis D,丁型肝炎,22.0,0.0,-10,-10,全国,China,100000,pmid:34594952; pmc:PMC8393051; doi:10.46234/ccdcw2021.141,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393051/,PubMed,D010,Hepatitis D,丁型肝炎
2021-05-01,2021/05/01,2021 May,Hepatitis E,戊型肝炎,,3.0,-10,-10,全国,China,100000,pmid:34594952; pmc:PMC8393051; doi:10.46234/ccdcw2021.141,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393051/,PubMed,D011,Hepatitis E,戊型肝炎
2021-05-01,2021/05/01,2021 May,Poliomyelitis,脊髓灰质炎,862.0,0.0,-10,-10,全国,China,100000,pmid:34594952; pmc:PMC8393051; doi:10.46234/ccdcw2021.141,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393051/,PubMed,D013,Poliomyelitis,脊髓灰质炎
