Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2023-03-01,2023/03/01,2023 March,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D002,Cholera,霍乱
2023-03-01,2023/03/01,2023 March,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D002,Cholera,霍乱
2023-03-01,2023/03/01,2023 March,HIV/AIDS,艾滋病,,,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D005,HIV/AIDS,艾滋病
2023-03-01,2023/03/01,2023 March,Viral Hepatitis,病毒性肝炎,,57.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2023-03-01,2023/03/01,2023 March,Hepatitis A,甲型肝炎,,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D007,Hepatitis A,甲型肝炎
2023-03-01,2023/03/01,2023 March,Hepatitis B,乙型肝炎,,27.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D008,Hepatitis B,乙型肝炎
2023-03-01,2023/03/01,2023 March,Hepatitis C,丙型肝炎,,30.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D009,Hepatitis C,丙型肝炎
2023-03-01,2023/03/01,2023 March,Hepatitis D,丁型肝炎,20.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D010,Hepatitis D,丁型肝炎
2023-03-01,2023/03/01,2023 March,Hepatitis E,戊型肝炎,,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D011,Hepatitis E,戊型肝炎
2023-03-01,2023/03/01,2023 March,Poliomyelitis,脊髓灰质炎,722.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D013,Poliomyelitis,脊髓灰质炎
2023-03-01,2023/03/01,2023 March,Poliomyelitis,脊髓灰质炎,0.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D013,Poliomyelitis,脊髓灰质炎
2023-03-01,2023/03/01,2023 March,H5N1,人感染高致病性禽流感,0.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D014,H5N1,人感染高致病性禽流感
2023-03-01,2023/03/01,2023 March,Measles,麻疹,81.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D017,Measles,麻疹
2023-03-01,2023/03/01,2023 March,Hemorrhagic Fever,流行性出血热,330.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D018,Hemorrhagic Fever,流行性出血热
2023-03-01,2023/03/01,2023 March,Rabies,狂犬病,9.0,13.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D019,Rabies,狂犬病
2023-03-01,2023/03/01,2023 March,Japanese Encephalitis,流行性乙型脑炎,3.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D020,Japanese Encephalitis,流行性乙型脑炎
2023-03-01,2023/03/01,2023 March,Dengue,登革热,7.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D021,Dengue,登革热
2023-03-01,2023/03/01,2023 March,Anthrax,炭疽,20.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D023,Anthrax,炭疽
2023-03-01,2023/03/01,2023 March,Dysentery,细菌性和阿米巴性痢疾,,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D024,Dysentery,细菌性和阿米巴性痢疾
2023-03-01,2023/03/01,2023 March,Tuberculosis,肺结核,,289.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D025,Tuberculosis,肺结核
2023-03-01,2023/03/01,2023 March,Typhoid and Paratyphoid fever,伤寒和副伤寒,452.0,0.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D026,Typhoid and Paratyphoid fever,伤寒和副伤寒
2023-03-01,2023/03/01,2023 March,Meningococcal Meningitis,流行性脑脊髓膜炎,15.0,1.0,-10,-10,全国,China,100000,pmid:37593124; pmc:PMC10427494; doi:10.46234/ccdcw2023.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427494/,PubMed,D027,Meningococcal Meningitis,流行性脑脊髓膜炎
