Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2019-12-01,2019/12/01,2019 December,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:34594831; pmc:PMC8393096,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393096/,PubMed,D002,Cholera,霍乱
2019-12-01,2019/12/01,2019 December,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:34594831; pmc:PMC8393096,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393096/,PubMed,D002,Cholera,霍乱
2019-12-01,2019/12/01,2019 December,HIV/AIDS,艾滋病,,,-10,-10,全国,China,100000,pmid:34594831; pmc:PMC8393096,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393096/,PubMed,D005,HIV/AIDS,艾滋病
2019-12-01,2019/12/01,2019 December,Viral Hepatitis,病毒性肝炎,,54.0,-10,-10,全国,China,100000,pmid:34594831; pmc:PMC8393096,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393096/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2019-12-01,2019/12/01,2019 December,Hepatitis A,甲型肝炎,,1.0,-10,-10,全国,China,100000,pmid:34594831; pmc:PMC8393096,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393096/,PubMed,D007,Hepatitis A,甲型肝炎
2019-12-01,2019/12/01,2019 December,Hepatitis B,乙型肝炎,,43.0,-10,-10,全国,China,100000,pmid:34594831; pmc:PMC8393096,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393096/,PubMed,D008,Hepatitis B,乙型肝炎
2019-12-01,2019/12/01,2019 December,Hepatitis C,丙型肝炎,,7.0,-10,-10,全国,China,100000,pmid:34594831; pmc:PMC8393096,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393096/,PubMed,D009,Hepatitis C,丙型肝炎
2019-12-01,2019/12/01,2019 December,Hepatitis D,丁型肝炎,43.0,0.0,-10,-10,全国,China,100000,pmid:34594831; pmc:PMC8393096,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393096/,PubMed,D010,Hepatitis D,丁型肝炎
2019-12-01,2019/12/01,2019 December,Hepatitis E,戊型肝炎,,1.0,-10,-10,全国,China,100000,pmid:34594831; pmc:PMC8393096,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393096/,PubMed,D011,Hepatitis E,戊型肝炎
2019-12-01,2019/12/01,2019 December,Poliomyelitis,脊髓灰质炎,,2.0,-10,-10,全国,China,100000,pmid:34594831; pmc:PMC8393096,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393096/,PubMed,D013,Poliomyelitis,脊髓灰质炎
