Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2024-11-01,2024/11/01,2024 November,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:39931442; pmc:PMC11807251; doi:10.46234/ccdcw2025.024,https://pmc.ncbi.nlm.nih.gov/articles/PMC11807251/,PubMed,D002,Cholera,霍乱
2024-11-01,2024/11/01,2024 November,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:39931442; pmc:PMC11807251; doi:10.46234/ccdcw2025.024,https://pmc.ncbi.nlm.nih.gov/articles/PMC11807251/,PubMed,D002,Cholera,霍乱
2024-11-01,2024/11/01,2024 November,HIV/AIDS,艾滋病,,,-10,-10,全国,China,100000,pmid:39931442; pmc:PMC11807251; doi:10.46234/ccdcw2025.024,https://pmc.ncbi.nlm.nih.gov/articles/PMC11807251/,PubMed,D005,HIV/AIDS,艾滋病
2024-11-01,2024/11/01,2024 November,Viral Hepatitis,病毒性肝炎,,495.0,-10,-10,全国,China,100000,pmid:39931442; pmc:PMC11807251; doi:10.46234/ccdcw2025.024,https://pmc.ncbi.nlm.nih.gov/articles/PMC11807251/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2024-11-01,2024/11/01,2024 November,Hepatitis A,甲型肝炎,,0.0,-10,-10,全国,China,100000,pmid:39931442; pmc:PMC11807251; doi:10.46234/ccdcw2025.024,https://pmc.ncbi.nlm.nih.gov/articles/PMC11807251/,PubMed,D007,Hepatitis A,甲型肝炎
2024-11-01,2024/11/01,2024 November,Hepatitis B,乙型肝炎,,40.0,-10,-10,全国,China,100000,pmid:39931442; pmc:PMC11807251; doi:10.46234/ccdcw2025.024,https://pmc.ncbi.nlm.nih.gov/articles/PMC11807251/,PubMed,D008,Hepatitis B,乙型肝炎
2024-11-01,2024/11/01,2024 November,Hepatitis C,丙型肝炎,,454.0,-10,-10,全国,China,100000,pmid:39931442; pmc:PMC11807251; doi:10.46234/ccdcw2025.024,https://pmc.ncbi.nlm.nih.gov/articles/PMC11807251/,PubMed,D009,Hepatitis C,丙型肝炎
2024-11-01,2024/11/01,2024 November,Hepatitis D,丁型肝炎,19.0,0.0,-10,-10,全国,China,100000,pmid:39931442; pmc:PMC11807251; doi:10.46234/ccdcw2025.024,https://pmc.ncbi.nlm.nih.gov/articles/PMC11807251/,PubMed,D010,Hepatitis D,丁型肝炎
2024-11-01,2024/11/01,2024 November,Hepatitis E,戊型肝炎,,1.0,-10,-10,全国,China,100000,pmid:39931442; pmc:PMC11807251; doi:10.46234/ccdcw2025.024,https://pmc.ncbi.nlm.nih.gov/articles/PMC11807251/,PubMed,D011,Hepatitis E,戊型肝炎
2024-11-01,2024/11/01,2024 November,Poliomyelitis,脊髓灰质炎,484.0,0.0,-10,-10,全国,China,100000,pmid:39931442; pmc:PMC11807251; doi:10.46234/ccdcw2025.024,https://pmc.ncbi.nlm.nih.gov/articles/PMC11807251/,PubMed,D013,Poliomyelitis,脊髓灰质炎
