Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2021-02-01,2021/02/01,2021 February,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:34594872; pmc:PMC8393018; doi:10.46234/ccdcw2021.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393018/,PubMed,D002,Cholera,霍乱
2021-02-01,2021/02/01,2021 February,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:34594872; pmc:PMC8393018; doi:10.46234/ccdcw2021.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393018/,PubMed,D002,Cholera,霍乱
2021-02-01,2021/02/01,2021 February,HIV/AIDS,艾滋病,,,-10,-10,全国,China,100000,pmid:34594872; pmc:PMC8393018; doi:10.46234/ccdcw2021.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393018/,PubMed,D005,HIV/AIDS,艾滋病
2021-02-01,2021/02/01,2021 February,Viral Hepatitis,病毒性肝炎,,36.0,-10,-10,全国,China,100000,pmid:34594872; pmc:PMC8393018; doi:10.46234/ccdcw2021.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393018/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2021-02-01,2021/02/01,2021 February,Hepatitis A,甲型肝炎,745.0,0.0,-10,-10,全国,China,100000,pmid:34594872; pmc:PMC8393018; doi:10.46234/ccdcw2021.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393018/,PubMed,D007,Hepatitis A,甲型肝炎
2021-02-01,2021/02/01,2021 February,Hepatitis B,乙型肝炎,,30.0,-10,-10,全国,China,100000,pmid:34594872; pmc:PMC8393018; doi:10.46234/ccdcw2021.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393018/,PubMed,D008,Hepatitis B,乙型肝炎
2021-02-01,2021/02/01,2021 February,Hepatitis C,丙型肝炎,,6.0,-10,-10,全国,China,100000,pmid:34594872; pmc:PMC8393018; doi:10.46234/ccdcw2021.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393018/,PubMed,D009,Hepatitis C,丙型肝炎
2021-02-01,2021/02/01,2021 February,Hepatitis D,丁型肝炎,23.0,0.0,-10,-10,全国,China,100000,pmid:34594872; pmc:PMC8393018; doi:10.46234/ccdcw2021.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393018/,PubMed,D010,Hepatitis D,丁型肝炎
2021-02-01,2021/02/01,2021 February,Hepatitis E,戊型肝炎,,0.0,-10,-10,全国,China,100000,pmid:34594872; pmc:PMC8393018; doi:10.46234/ccdcw2021.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393018/,PubMed,D011,Hepatitis E,戊型肝炎
2021-02-01,2021/02/01,2021 February,Poliomyelitis,脊髓灰质炎,713.0,0.0,-10,-10,全国,China,100000,pmid:34594872; pmc:PMC8393018; doi:10.46234/ccdcw2021.082,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393018/,PubMed,D013,Poliomyelitis,脊髓灰质炎
