Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2020-01-01,2020/01/01,2020 January,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:34594616; pmc:PMC8393062,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393062/,PubMed,D002,Cholera,霍乱
2020-01-01,2020/01/01,2020 January,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:34594616; pmc:PMC8393062,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393062/,PubMed,D002,Cholera,霍乱
2020-01-01,2020/01/01,2020 January,HIV/AIDS,艾滋病,,952.0,-10,-10,全国,China,100000,pmid:34594616; pmc:PMC8393062,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393062/,PubMed,D005,HIV/AIDS,艾滋病
2020-01-01,2020/01/01,2020 January,Viral Hepatitis,病毒性肝炎,,100.0,-10,-10,全国,China,100000,pmid:34594616; pmc:PMC8393062,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393062/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2020-01-01,2020/01/01,2020 January,Hepatitis A,甲型肝炎,,1.0,-10,-10,全国,China,100000,pmid:34594616; pmc:PMC8393062,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393062/,PubMed,D007,Hepatitis A,甲型肝炎
2020-01-01,2020/01/01,2020 January,Hepatitis B,乙型肝炎,,80.0,-10,-10,全国,China,100000,pmid:34594616; pmc:PMC8393062,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393062/,PubMed,D008,Hepatitis B,乙型肝炎
2020-01-01,2020/01/01,2020 January,Hepatitis C,丙型肝炎,,17.0,-10,-10,全国,China,100000,pmid:34594616; pmc:PMC8393062,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393062/,PubMed,D009,Hepatitis C,丙型肝炎
2020-01-01,2020/01/01,2020 January,Hepatitis D,丁型肝炎,19.0,0.0,-10,-10,全国,China,100000,pmid:34594616; pmc:PMC8393062,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393062/,PubMed,D010,Hepatitis D,丁型肝炎
2020-01-01,2020/01/01,2020 January,Hepatitis E,戊型肝炎,,1.0,-10,-10,全国,China,100000,pmid:34594616; pmc:PMC8393062,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393062/,PubMed,D011,Hepatitis E,戊型肝炎
2020-01-01,2020/01/01,2020 January,Poliomyelitis,脊髓灰质炎,878.0,1.0,-10,-10,全国,China,100000,pmid:34594616; pmc:PMC8393062,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393062/,PubMed,D013,Poliomyelitis,脊髓灰质炎
