Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2021-04-01,2021/04/01,2021 April,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D002,Cholera,霍乱
2021-04-01,2021/04/01,2021 April,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D002,Cholera,霍乱
2021-04-01,2021/04/01,2021 April,HIV/AIDS,艾滋病,,,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D005,HIV/AIDS,艾滋病
2021-04-01,2021/04/01,2021 April,Viral Hepatitis,病毒性肝炎,,38.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2021-04-01,2021/04/01,2021 April,Hepatitis A,甲型肝炎,,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D007,Hepatitis A,甲型肝炎
2021-04-01,2021/04/01,2021 April,Hepatitis B,乙型肝炎,,32.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D008,Hepatitis B,乙型肝炎
2021-04-01,2021/04/01,2021 April,Hepatitis C,丙型肝炎,,4.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D009,Hepatitis C,丙型肝炎
2021-04-01,2021/04/01,2021 April,Hepatitis D,丁型肝炎,31.0,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D010,Hepatitis D,丁型肝炎
2021-04-01,2021/04/01,2021 April,Hepatitis E,戊型肝炎,,2.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D011,Hepatitis E,戊型肝炎
2021-04-01,2021/04/01,2021 April,Poliomyelitis,脊髓灰质炎,860.0,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D013,Poliomyelitis,脊髓灰质炎
2021-04-01,2021/04/01,2021 April,Poliomyelitis,脊髓灰质炎,0.0,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D013,Poliomyelitis,脊髓灰质炎
2021-04-01,2021/04/01,2021 April,H5N1,人感染高致病性禽流感,0.0,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D014,H5N1,人感染高致病性禽流感
2021-04-01,2021/04/01,2021 April,Measles,麻疹,69.0,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D017,Measles,麻疹
2021-04-01,2021/04/01,2021 April,Hemorrhagic Fever,流行性出血热,510.0,2.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D018,Hemorrhagic Fever,流行性出血热
2021-04-01,2021/04/01,2021 April,Rabies,狂犬病,17.0,21.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D019,Rabies,狂犬病
2021-04-01,2021/04/01,2021 April,Japanese Encephalitis,流行性乙型脑炎,0.0,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D020,Japanese Encephalitis,流行性乙型脑炎
2021-04-01,2021/04/01,2021 April,Dengue,登革热,4.0,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D021,Dengue,登革热
2021-04-01,2021/04/01,2021 April,Anthrax,炭疽,19.0,0.0,-10,-10,全国,China,100000,pmid:34594932; pmc:PMC8393021; doi:10.46234/ccdcw2021.119,https://pmc.ncbi.nlm.nih.gov/articles/PMC8393021/,PubMed,D023,Anthrax,炭疽
