Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2023-01-01,2023/01/01,2023 January,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:37593122; pmc:PMC10427493; doi:10.46234/ccdcw2023.060,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427493/,PubMed,D002,Cholera,霍乱
2023-01-01,2023/01/01,2023 January,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:37593122; pmc:PMC10427493; doi:10.46234/ccdcw2023.060,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427493/,PubMed,D002,Cholera,霍乱
2023-01-01,2023/01/01,2023 January,HIV/AIDS,艾滋病,,,-10,-10,全国,China,100000,pmid:37593122; pmc:PMC10427493; doi:10.46234/ccdcw2023.060,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427493/,PubMed,D005,HIV/AIDS,艾滋病
2023-01-01,2023/01/01,2023 January,Viral Hepatitis,病毒性肝炎,,32.0,-10,-10,全国,China,100000,pmid:37593122; pmc:PMC10427493; doi:10.46234/ccdcw2023.060,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427493/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2023-01-01,2023/01/01,2023 January,Hepatitis A,甲型肝炎,523.0,0.0,-10,-10,全国,China,100000,pmid:37593122; pmc:PMC10427493; doi:10.46234/ccdcw2023.060,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427493/,PubMed,D007,Hepatitis A,甲型肝炎
2023-01-01,2023/01/01,2023 January,Hepatitis B,乙型肝炎,,18.0,-10,-10,全国,China,100000,pmid:37593122; pmc:PMC10427493; doi:10.46234/ccdcw2023.060,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427493/,PubMed,D008,Hepatitis B,乙型肝炎
2023-01-01,2023/01/01,2023 January,Hepatitis C,丙型肝炎,,13.0,-10,-10,全国,China,100000,pmid:37593122; pmc:PMC10427493; doi:10.46234/ccdcw2023.060,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427493/,PubMed,D009,Hepatitis C,丙型肝炎
2023-01-01,2023/01/01,2023 January,Hepatitis D,丁型肝炎,17.0,0.0,-10,-10,全国,China,100000,pmid:37593122; pmc:PMC10427493; doi:10.46234/ccdcw2023.060,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427493/,PubMed,D010,Hepatitis D,丁型肝炎
2023-01-01,2023/01/01,2023 January,Hepatitis E,戊型肝炎,,1.0,-10,-10,全国,China,100000,pmid:37593122; pmc:PMC10427493; doi:10.46234/ccdcw2023.060,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427493/,PubMed,D011,Hepatitis E,戊型肝炎
2023-01-01,2023/01/01,2023 January,Poliomyelitis,脊髓灰质炎,460.0,0.0,-10,-10,全国,China,100000,pmid:37593122; pmc:PMC10427493; doi:10.46234/ccdcw2023.060,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427493/,PubMed,D013,Poliomyelitis,脊髓灰质炎
