Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2022-12-01,2022/12/01,2022 December,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D002,Cholera,霍乱
2022-12-01,2022/12/01,2022 December,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D002,Cholera,霍乱
2022-12-01,2022/12/01,2022 December,HIV/AIDS,艾滋病,,,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D005,HIV/AIDS,艾滋病
2022-12-01,2022/12/01,2022 December,Viral Hepatitis,病毒性肝炎,,51.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2022-12-01,2022/12/01,2022 December,Hepatitis A,甲型肝炎,532.0,0.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D007,Hepatitis A,甲型肝炎
2022-12-01,2022/12/01,2022 December,Hepatitis B,乙型肝炎,,24.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D008,Hepatitis B,乙型肝炎
2022-12-01,2022/12/01,2022 December,Hepatitis C,丙型肝炎,,26.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D009,Hepatitis C,丙型肝炎
2022-12-01,2022/12/01,2022 December,Hepatitis D,丁型肝炎,16.0,0.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D010,Hepatitis D,丁型肝炎
2022-12-01,2022/12/01,2022 December,Hepatitis E,戊型肝炎,,1.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D011,Hepatitis E,戊型肝炎
2022-12-01,2022/12/01,2022 December,Poliomyelitis,脊髓灰质炎,347.0,0.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D013,Poliomyelitis,脊髓灰质炎
2022-12-01,2022/12/01,2022 December,Poliomyelitis,脊髓灰质炎,0.0,0.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D013,Poliomyelitis,脊髓灰质炎
2022-12-01,2022/12/01,2022 December,H5N1,人感染高致病性禽流感,0.0,0.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D014,H5N1,人感染高致病性禽流感
2022-12-01,2022/12/01,2022 December,Measles,麻疹,79.0,0.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D017,Measles,麻疹
2022-12-01,2022/12/01,2022 December,Hemorrhagic Fever,流行性出血热,512.0,4.0,-10,-10,全国,China,100000,pmid:37529146; pmc:PMC10388183; doi:10.46234/ccdcw2023.059,https://pmc.ncbi.nlm.nih.gov/articles/PMC10388183/,PubMed,D018,Hemorrhagic Fever,流行性出血热
