Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2023-11-01,2023/11/01,2023 November,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:38223657; pmc:PMC10787338; doi:10.46234/ccdcw2024.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10787338/,PubMed,D002,Cholera,霍乱
2023-11-01,2023/11/01,2023 November,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:38223657; pmc:PMC10787338; doi:10.46234/ccdcw2024.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10787338/,PubMed,D002,Cholera,霍乱
2023-11-01,2023/11/01,2023 November,HIV/AIDS,艾滋病,,,-10,-10,全国,China,100000,pmid:38223657; pmc:PMC10787338; doi:10.46234/ccdcw2024.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10787338/,PubMed,D005,HIV/AIDS,艾滋病
2023-11-01,2023/11/01,2023 November,Viral Hepatitis,病毒性肝炎,,327.0,-10,-10,全国,China,100000,pmid:38223657; pmc:PMC10787338; doi:10.46234/ccdcw2024.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10787338/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2023-11-01,2023/11/01,2023 November,Hepatitis A,甲型肝炎,,0.0,-10,-10,全国,China,100000,pmid:38223657; pmc:PMC10787338; doi:10.46234/ccdcw2024.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10787338/,PubMed,D007,Hepatitis A,甲型肝炎
2023-11-01,2023/11/01,2023 November,Hepatitis B,乙型肝炎,,35.0,-10,-10,全国,China,100000,pmid:38223657; pmc:PMC10787338; doi:10.46234/ccdcw2024.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10787338/,PubMed,D008,Hepatitis B,乙型肝炎
2023-11-01,2023/11/01,2023 November,Hepatitis C,丙型肝炎,,292.0,-10,-10,全国,China,100000,pmid:38223657; pmc:PMC10787338; doi:10.46234/ccdcw2024.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10787338/,PubMed,D009,Hepatitis C,丙型肝炎
2023-11-01,2023/11/01,2023 November,Hepatitis D,丁型肝炎,19.0,0.0,-10,-10,全国,China,100000,pmid:38223657; pmc:PMC10787338; doi:10.46234/ccdcw2024.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10787338/,PubMed,D010,Hepatitis D,丁型肝炎
2023-11-01,2023/11/01,2023 November,Hepatitis E,戊型肝炎,,0.0,-10,-10,全国,China,100000,pmid:38223657; pmc:PMC10787338; doi:10.46234/ccdcw2024.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10787338/,PubMed,D011,Hepatitis E,戊型肝炎
2023-11-01,2023/11/01,2023 November,Poliomyelitis,脊髓灰质炎,601.0,0.0,-10,-10,全国,China,100000,pmid:38223657; pmc:PMC10787338; doi:10.46234/ccdcw2024.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC10787338/,PubMed,D013,Poliomyelitis,脊髓灰质炎
