Date,YearMonthDay,YearMonth,Diseases,DiseasesCN,Cases,Deaths,Incidence,Mortality,ProvinceCN,Province,ADCode,DOI,URL,Source,disease_id,standard_name_en,standard_name_zh
2022-04-01,2022/04/01,2022 April,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:35919299; pmc:PMC9339362; doi:10.46234/ccdcw2022.103,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339362/,PubMed,D002,Cholera,霍乱
2022-04-01,2022/04/01,2022 April,Cholera,霍乱,0.0,0.0,-10,-10,全国,China,100000,pmid:35919299; pmc:PMC9339362; doi:10.46234/ccdcw2022.103,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339362/,PubMed,D002,Cholera,霍乱
2022-04-01,2022/04/01,2022 April,HIV/AIDS,艾滋病,,,-10,-10,全国,China,100000,pmid:35919299; pmc:PMC9339362; doi:10.46234/ccdcw2022.103,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339362/,PubMed,D005,HIV/AIDS,艾滋病
2022-04-01,2022/04/01,2022 April,Viral Hepatitis,病毒性肝炎,,39.0,-10,-10,全国,China,100000,pmid:35919299; pmc:PMC9339362; doi:10.46234/ccdcw2022.103,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339362/,PubMed,D006,Viral Hepatitis,病毒性肝炎
2022-04-01,2022/04/01,2022 April,Hepatitis A,甲型肝炎,896.0,0.0,-10,-10,全国,China,100000,pmid:35919299; pmc:PMC9339362; doi:10.46234/ccdcw2022.103,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339362/,PubMed,D007,Hepatitis A,甲型肝炎
2022-04-01,2022/04/01,2022 April,Hepatitis B,乙型肝炎,,28.0,-10,-10,全国,China,100000,pmid:35919299; pmc:PMC9339362; doi:10.46234/ccdcw2022.103,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339362/,PubMed,D008,Hepatitis B,乙型肝炎
2022-04-01,2022/04/01,2022 April,Hepatitis C,丙型肝炎,,10.0,-10,-10,全国,China,100000,pmid:35919299; pmc:PMC9339362; doi:10.46234/ccdcw2022.103,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339362/,PubMed,D009,Hepatitis C,丙型肝炎
2022-04-01,2022/04/01,2022 April,Hepatitis D,丁型肝炎,22.0,0.0,-10,-10,全国,China,100000,pmid:35919299; pmc:PMC9339362; doi:10.46234/ccdcw2022.103,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339362/,PubMed,D010,Hepatitis D,丁型肝炎
2022-04-01,2022/04/01,2022 April,Hepatitis E,戊型肝炎,,1.0,-10,-10,全国,China,100000,pmid:35919299; pmc:PMC9339362; doi:10.46234/ccdcw2022.103,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339362/,PubMed,D011,Hepatitis E,戊型肝炎
2022-04-01,2022/04/01,2022 April,Poliomyelitis,脊髓灰质炎,529.0,0.0,-10,-10,全国,China,100000,pmid:35919299; pmc:PMC9339362; doi:10.46234/ccdcw2022.103,https://pmc.ncbi.nlm.nih.gov/articles/PMC9339362/,PubMed,D013,Poliomyelitis,脊髓灰质炎
